fwd_col2_positive_ratio,fwd_col3_positive_ratio,log_ret_30_max,log_ret_30_min,regime_momentum_differential,fwd_log_ret_col2,fwd_log_ret_col3,kde_density_divergence_10_50,poly2_normalized_residual_10,poly2_acceleration_spread_10_50,diff_signal.1,log_ret_10,log_ret_20,log_ret_50
0.8333333333333334,0.7666666666666667,0.3454108438912874,-0.0843559682027494,0.3823553232022616,0.2312006336783152,0.1934603056954682,-0.2363605199602887,0.0295425404182224,-0.1033393020673814,0.3823553232022616,0.1937116837701838,0.2298554334790309,-0.0006220435701679
0.9666666666666668,0.8333333333333334,0.3680675512530432,-0.0616992608409937,0.4520936590788493,0.280655530494676,0.2414348540211769,-0.2327676656937606,0.0267892901154175,-0.0812166844556537,0.4520936590788493,0.1763558850399077,0.1924297687145037,0.0038265318380175
0.9,0.8333333333333334,0.347279299606179,-0.0824875124878578,0.5488429494648861,0.2789156049618712,0.2355352357607117,-0.237039909965515,0.06518701882425,-0.0391413005236995,0.5488429494648861,0.1183288176979652,0.2178584703508019,0.0446218445029292
0.9666666666666668,0.9,0.3757353135376831,-0.0540314985563538,0.9820149559623575,0.2955089490440228,0.2625122493059363,-0.2140096896575405,0.0238810399883947,-0.0226187262770281,0.9820149559623575,0.0253342319956823,0.170208000372818,-0.0259589959357828
1.0,1.0,0.4143147385279158,0.0033277569550918,0.9638925764082218,0.2363888049071789,0.143234164076307,-0.2084528080648343,-0.0312039208634036,-0.0317564400220014,0.9638925764082218,-0.0588975459110869,0.1301086977650348,-0.0651633052757277
1.0,0.9333333333333332,0.3655246201694795,-0.0147107898561593,-0.0284055713197061,0.1582240336621189,0.0793097808061945,-0.2115169822863223,0.0315181120721581,-0.0175955719286929,-0.0284055713197061,-0.0367756714523347,0.1918909373316514,-0.0194913455289658
1.0,0.9666666666666668,0.3731728339734181,-0.0070625760522207,-0.2206503250989931,0.1467197904095007,0.112437107006116,-0.2155349721413679,0.0320446179870503,-0.0150474344356966,-0.2206503250989931,-0.0395158647489378,0.1591750433958844,0.2896033214104025
1.0,0.9,0.3099547607604351,-0.0096561258906072,-0.10050917472839,0.0790721965841182,0.0515036571037176,-0.2213897911785451,-0.0428722313843463,0.0385358488130618,-0.10050917472839,0.0606622045639613,0.1812410837454481,0.2490005649332918
1.0,0.9333333333333332,0.2968280166501403,-0.0227828700009019,0.1831883317743207,0.0780799422255272,0.0536613845639596,-0.2214136918093853,0.0576181804294172,0.0666671637463964,0.1831883317743207,0.0523234166020478,0.2044981280198568,0.2575154677996649
1.0,0.9666666666666668,0.2950514068834525,-0.02455947976759,0.3035007467723095,0.0574870907375615,0.0320260915719042,-0.2286651028242536,-0.0333458487886775,0.0576420502490017,0.3035007467723095,0.0324741443363327,0.229822648524352,0.2410545055716225
1.0,1.0,0.2745528658651428,1.2480941167743704e-07,0.474799916158356,0.0341912267765187,0.0143885781094861,-0.2343514703685989,-0.0563269775796594,0.0442026381098853,0.474799916158356,0.0708579780261447,0.2645696617963285,0.2721510709584673
0.7,0.5,0.2045944068855997,-0.0699583341701314,0.9699043968336536,-0.0235174730379585,-0.0647545806014045,-0.2359756658890299,-0.0406121684948874,0.0551189765896848,0.9699043968336536,0.1634731443674434,0.3398290294073511,0.3535908494401245
1.0,0.8,0.253330334773749,-0.0328845045895357,1.0974023257541263,0.0017011098607561,-0.0470607362552431,-0.2333149191049788,-0.0363602653357852,0.0049709159341366,1.0974023257541263,0.09394896483243,0.2122777825303952,0.3071669851937978
0.9666666666666668,0.5333333333333333,0.2220429662398388,-0.064171873123446,0.5280603982998104,-0.065932903683902,-0.1018219450540768,-0.3163471788693139,-0.0320338790936148,-0.0224428506654469,0.5280603982998104,0.1536923472978442,0.1790265792935264,0.3346037801993262
0.8,0.5333333333333333,0.2105579214158561,-0.0756569179474286,0.4098032773507203,-0.0827199442877452,-0.1102666559596618,-0.3864685452354312,-0.0385527832320743,-0.0192730718232386,0.4098032773507203,0.2037568171120596,0.1448592712009727,0.3615809631366213
